DENV1_V	DENV2_AMERICAN	2.85
DENV1_V	DENV1_V	0.00
DENV1_V	DENV2_ASIANAMERICAN	3.26
DENV1_V	DENV2_SYLVATIC	2.49
DENV1_V	DENV4_I	3.58
DENV1_V	DENV2_ASIANI	3.33
DENV1_V	DENV3_II	3.32
DENV1_V	DENV2_ASIANII	3.62
DENV1_V	DENV4_II	3.49
DENV1_V	DENV4_SYLVATIC	3.81
DENV2_ASIANAMERICAN	DENV1_IV	3.39
DENV2_ASIANAMERICAN	DENV3_I	2.88
DENV2_ASIANAMERICAN	DENV2_COSMOPOLITAN	1.20
DENV2_ASIANAMERICAN	DENV1_II	1.70
DENV2_ASIANAMERICAN	DENV3_IV	2.33
DENV2_ASIANAMERICAN	DENV3_III	2.98
DENV2_ASIANAMERICAN	DENV1_I	2.30
DENV2_ASIANAMERICAN	DENV2_AMERICAN	0.65
DENV2_ASIANAMERICAN	DENV1_V	1.90
DENV2_ASIANAMERICAN	DENV2_ASIANAMERICAN	0.00
DENV2_ASIANAMERICAN	DENV2_SYLVATIC	1.19
DENV2_ASIANAMERICAN	DENV4_I	2.31
DENV2_ASIANAMERICAN	DENV2_ASIANI	1.78
DENV2_ASIANAMERICAN	DENV3_II	2.24
DENV2_ASIANAMERICAN	DENV2_ASIANII	1.23
DENV2_ASIANAMERICAN	DENV4_II	2.28
DENV2_ASIANAMERICAN	DENV4_SYLVATIC	2.40
DENV2_SYLVATIC	DENV1_IV	3.47
DENV2_SYLVATIC	DENV3_I	2.53
DENV2_SYLVATIC	DENV2_COSMOPOLITAN	0.43
DENV2_SYLVATIC	DENV1_II	1.32
DENV2_SYLVATIC	DENV3_IV	1.99
DENV2_SYLVATIC	DENV3_III	2.63
DENV2_SYLVATIC	DENV1_I	2.36
DENV2_SYLVATIC	DENV2_AMERICAN	-0.11
DENV2_SYLVATIC	DENV1_V	1.94
DENV2_SYLVATIC	DENV2_ASIANAMERICAN	0.08
DENV2_SYLVATIC	DENV2_SYLVATIC	0.00
DENV2_SYLVATIC	DENV4_I	2.48
DENV2_SYLVATIC	DENV2_ASIANI	0.39
DENV2_SYLVATIC	DENV3_II	2.08
DENV2_SYLVATIC	DENV2_ASIANII	0.46
DENV2_SYLVATIC	DENV4_II	2.48
DENV2_SYLVATIC	DENV4_SYLVATIC	2.87
DENV4_I	DENV1_IV	2.55
DENV4_I	DENV3_I	1.34
DENV4_I	DENV2_COSMOPOLITAN	1.68
DENV4_I	DENV1_II	1.29
DENV4_I	DENV3_IV	0.84
DENV4_I	DENV3_III	1.45
DENV4_I	DENV1_I	1.56
DENV4_I	DENV2_AMERICAN	1.13
DENV4_I	DENV1_V	1.28
DENV4_I	DENV2_ASIANAMERICAN	1.30
DENV4_I	DENV2_SYLVATIC	1.21
DENV4_I	DENV4_I	0.00
DENV4_I	DENV2_ASIANI	2.02
DENV4_I	DENV3_II	0.91
DENV4_I	DENV2_ASIANII	2.10
DENV4_I	DENV4_II	0.01
DENV4_I	DENV4_SYLVATIC	0.60
DENV2_ASIANI	DENV1_IV	3.32
DENV2_ASIANI	DENV3_I	2.24
DENV2_ASIANI	DENV2_COSMOPOLITAN	0.71
DENV2_ASIANI	DENV1_II	1.59
DENV2_ASIANI	DENV3_IV	1.69
DENV2_ASIANI	DENV3_III	2.34
DENV2_ASIANI	DENV1_I	2.13
DENV2_ASIANI	DENV2_AMERICAN	0.04
DENV2_ASIANI	DENV1_V	1.80
DENV2_ASIANI	DENV2_ASIANAMERICAN	0.31
DENV2_ASIANI	DENV2_SYLVATIC	0.37
DENV2_ASIANI	DENV4_I	2.00
DENV2_ASIANI	DENV2_ASIANI	0.00
DENV2_ASIANI	DENV3_II	1.59
DENV2_ASIANI	DENV2_ASIANII	0.80
DENV2_ASIANI	DENV4_II	2.03
DENV2_ASIANI	DENV4_SYLVATIC	2.07
DENV3_II	DENV1_IV	3.60
DENV3_II	DENV3_I	1.12
DENV3_II	DENV2_COSMOPOLITAN	3.27
DENV3_II	DENV1_II	1.87
DENV3_II	DENV3_IV	0.98
DENV3_II	DENV3_III	1.22
DENV3_II	DENV1_I	2.58
DENV3_II	DENV2_AMERICAN	2.84
DENV3_II	DENV1_V	2.28
DENV3_II	DENV2_ASIANAMERICAN	3.09
DENV3_II	DENV2_SYLVATIC	2.70
DENV3_II	DENV4_I	2.42
DENV3_II	DENV2_ASIANI	3.44
DENV3_II	DENV3_II	0.00
DENV3_II	DENV2_ASIANII	3.51
DENV3_II	DENV4_II	2.44
DENV3_II	DENV4_SYLVATIC	2.61
DENV2_ASIANII	DENV1_IV	3.34
DENV2_ASIANII	DENV3_I	2.42
DENV2_ASIANII	DENV2_COSMOPOLITAN	0.61
DENV2_ASIANII	DENV1_II	1.61
DENV2_ASIANII	DENV3_IV	1.86
DENV2_ASIANII	DENV3_III	2.52
DENV2_ASIANII	DENV1_I	2.14
DENV2_ASIANII	DENV2_AMERICAN	0.44
DENV2_ASIANII	DENV1_V	1.81
DENV2_ASIANII	DENV2_ASIANAMERICAN	0.21
DENV2_ASIANII	DENV2_SYLVATIC	0.55
DENV2_ASIANII	DENV4_I	2.35
DENV2_ASIANII	DENV2_ASIANI	1.25
DENV2_ASIANII	DENV3_II	1.78
DENV2_ASIANII	DENV2_ASIANII	0.00
DENV2_ASIANII	DENV4_II	2.38
DENV2_ASIANII	DENV4_SYLVATIC	2.42
DENV4_II	DENV1_IV	2.22
DENV4_II	DENV3_I	1.13
DENV4_II	DENV2_COSMOPOLITAN	1.40
DENV4_II	DENV1_II	0.54
DENV4_II	DENV3_IV	0.65
DENV4_II	DENV3_III	1.23
DENV4_II	DENV1_I	1.21
DENV4_II	DENV2_AMERICAN	0.88
DENV4_II	DENV1_V	0.95
DENV4_II	DENV2_ASIANAMERICAN	1.03
DENV4_II	DENV2_SYLVATIC	0.89
DENV4_II	DENV4_I	-0.23
DENV4_II	DENV2_ASIANI	1.74
DENV4_II	DENV3_II	0.69
DENV4_II	DENV2_ASIANII	1.82
DENV4_II	DENV4_II	0.00
DENV4_II	DENV4_SYLVATIC	0.35
DENV4	DENV4	0.00
DENV4	DENV2	1.32
DENV4	DENV3	1.01
DENV4	DENV1	1.28
DENV4_SYLVATIC	DENV1_IV	2.33
DENV4_SYLVATIC	DENV3_I	0.83
DENV4_SYLVATIC	DENV2_COSMOPOLITAN	1.37
DENV4_SYLVATIC	DENV1_II	1.07
DENV4_SYLVATIC	DENV3_IV	0.70
DENV4_SYLVATIC	DENV3_III	0.94
DENV4_SYLVATIC	DENV1_I	1.36
DENV4_SYLVATIC	DENV2_AMERICAN	0.99
DENV4_SYLVATIC	DENV1_V	1.06
DENV4_SYLVATIC	DENV2_ASIANAMERICAN	0.99
DENV4_SYLVATIC	DENV2_SYLVATIC	1.12
DENV4_SYLVATIC	DENV4_I	0.08
DENV4_SYLVATIC	DENV2_ASIANI	1.71
DENV4_SYLVATIC	DENV3_II	0.43
DENV4_SYLVATIC	DENV2_ASIANII	1.79
DENV4_SYLVATIC	DENV4_II	0.05
DENV4_SYLVATIC	DENV4_SYLVATIC	0.00
