,DENV1_I,DENV1_II,DENV1_IV,DENV1_V,DENV2_ASIANAMERICAN,DENV2_ASIANI,DENV2_COSMOPOLITAN,DENV2_SYLVATIC,DENV3_I,DENV3_II,DENV3_III,DENV3_IV,DENV4_I,DENV4_II,DENV4_SYLVATIC
2000.0,0.1484,0.0009,0.0464,0.0,0.0879,0.1134,0.1165,0.0026,0.1103,0.0555,0.0,0.0,0.0088,0.0098,0.0012
2000.0833,0.1475,0.0009,0.0457,0.0,0.0871,0.1117,0.1166,0.0026,0.1122,0.0567,0.0,0.0,0.0088,0.0098,0.0012
2000.1667,0.1467,0.0009,0.0451,0.0,0.0864,0.1101,0.1167,0.0026,0.114,0.058,0.0,0.0,0.0088,0.0099,0.0012
2000.25,0.1457,0.0009,0.0444,0.0,0.0858,0.1086,0.1169,0.0025,0.1158,0.0592,0.0,0.0,0.0088,0.0099,0.0012
2000.3333,0.1448,0.0009,0.0437,0.0,0.0853,0.1072,0.1172,0.0025,0.1174,0.0604,0.0,0.0,0.0089,0.01,0.0012
2000.4167,0.1437,0.0009,0.043,0.0,0.0849,0.1059,0.1175,0.0025,0.1191,0.0616,0.0,0.0,0.0089,0.0101,0.0012
2000.5,0.1425,0.0009,0.0423,0.0,0.0846,0.1047,0.1179,0.0025,0.1206,0.0628,0.0,0.0,0.0089,0.0101,0.0012
2000.5833,0.1413,0.0009,0.0416,0.0,0.0844,0.1036,0.1184,0.0024,0.1221,0.064,0.0,0.0,0.0089,0.0102,0.0012
2000.6667,0.14,0.0009,0.0409,0.0,0.0841,0.1026,0.1189,0.0024,0.1235,0.0652,0.0,0.0,0.0089,0.0102,0.0012
2000.75,0.1387,0.0008,0.0403,0.0,0.0839,0.1017,0.1195,0.0024,0.125,0.0664,0.0,0.0,0.0088,0.0102,0.0012
2000.8333,0.1374,0.0008,0.0397,0.0,0.0836,0.1008,0.1201,0.0024,0.1263,0.0676,0.0,0.0,0.0088,0.0103,0.0012
2000.9167,0.1362,0.0008,0.0391,0.0,0.0833,0.0999,0.1208,0.0023,0.1277,0.0688,0.0,0.0,0.0088,0.0103,0.0011
2001.0,0.135,0.0008,0.0385,0.0,0.083,0.099,0.1215,0.0023,0.129,0.07,0.0,0.0,0.0088,0.0103,0.0011
2001.0833,0.1343,0.0008,0.0383,0.0,0.0841,0.0997,0.1218,0.0023,0.1264,0.0712,0.0,0.0,0.0089,0.0105,0.0011
2001.1667,0.1335,0.0008,0.0382,0.0,0.0852,0.1005,0.1222,0.0023,0.1238,0.0725,0.0,0.0,0.009,0.0107,0.0011
2001.25,0.1327,0.0008,0.038,0.0,0.0864,0.1013,0.1226,0.0024,0.1211,0.0738,0.0,0.0,0.0091,0.0109,0.0012
2001.3333,0.1319,0.0008,0.0377,0.0,0.0877,0.1021,0.1231,0.0024,0.1184,0.0751,0.0,0.0,0.0092,0.0111,0.0012
2001.4167,0.131,0.0008,0.0375,0.0,0.089,0.1031,0.1236,0.0024,0.1157,0.0764,0.0,0.0,0.0092,0.0112,0.0011
2001.5,0.1301,0.0008,0.0373,0.0,0.0903,0.1042,0.1241,0.0024,0.113,0.0777,0.0,0.0,0.0093,0.0114,0.0011
2001.5833,0.1292,0.0008,0.037,0.0,0.0918,0.1053,0.1247,0.0024,0.1103,0.079,0.0,0.0,0.0093,0.0115,0.0011
2001.6667,0.1282,0.0008,0.0368,0.0,0.0933,0.1064,0.1254,0.0024,0.1076,0.0802,0.0,0.0,0.0094,0.0116,0.0011
2001.75,0.1271,0.0007,0.0365,0.0,0.0949,0.1076,0.1261,0.0025,0.1049,0.0813,0.0,0.0,0.0094,0.0118,0.0011
2001.8333,0.126,0.0007,0.0362,0.0,0.0966,0.1088,0.1268,0.0025,0.1022,0.0824,0.0,0.0,0.0094,0.0119,0.0011
2001.9167,0.1248,0.0007,0.0359,0.0,0.0982,0.1101,0.1276,0.0025,0.0996,0.0835,0.0,0.0,0.0094,0.012,0.0011
2002.0,0.1237,0.0007,0.0356,0.0,0.0999,0.1113,0.1286,0.0025,0.0969,0.0844,0.0,0.0,0.0094,0.0122,0.0011
2002.0833,0.1249,0.0007,0.0359,0.0,0.0986,0.1096,0.1292,0.0025,0.095,0.0845,0.0,0.0,0.0096,0.0125,0.0011
2002.1667,0.1261,0.0008,0.0363,0.0,0.0973,0.108,0.13,0.0025,0.093,0.0846,0.0,0.0,0.0098,0.0129,0.0012
2002.25,0.1271,0.0008,0.0366,0.0,0.0961,0.1064,0.1309,0.0025,0.0909,0.0846,0.0,0.0,0.0099,0.0133,0.0012
2002.3333,0.1283,0.0008,0.0369,0.0,0.0952,0.1054,0.1324,0.0026,0.0884,0.0836,0.0,0.0,0.0101,0.0137,0.0012
2002.4167,0.1295,0.0008,0.0373,0.0,0.0948,0.105,0.1346,0.0026,0.0854,0.0812,0.0,0.0,0.0102,0.0141,0.0012
2002.5,0.1307,0.0008,0.0376,0.0,0.0945,0.1047,0.1369,0.0026,0.0825,0.0789,0.0,0.0,0.0104,0.0145,0.0012
2002.5833,0.1318,0.0008,0.0379,0.0,0.0941,0.1044,0.1393,0.0027,0.0795,0.0765,0.0,0.0,0.0105,0.0149,0.0013
2002.6667,0.1328,0.0008,0.0382,0.0,0.0937,0.1043,0.1417,0.0027,0.0766,0.0742,0.0,0.0,0.0105,0.0152,0.0013
2002.75,0.1338,0.0008,0.0385,0.0,0.0933,0.1042,0.1442,0.0028,0.0738,0.0718,0.0,0.0,0.0106,0.0155,0.0013
2002.8333,0.1347,0.0008,0.0387,0.0,0.093,0.1041,0.1468,0.0028,0.071,0.0695,0.0,0.0,0.0106,0.0158,0.0013
2002.9167,0.1357,0.0008,0.039,0.0,0.0928,0.104,0.1495,0.0028,0.0682,0.0671,0.0,0.0,0.0106,0.0161,0.0013
2003.0,0.1365,0.0008,0.0392,0.0,0.0927,0.104,0.1524,0.0029,0.0654,0.0647,0.0,0.0,0.0106,0.0164,0.0013
2003.0833,0.1369,0.0008,0.0393,0.0,0.0908,0.1036,0.1558,0.0029,0.0634,0.0631,0.0,0.0,0.0107,0.0168,0.0013
2003.1667,0.1372,0.0008,0.0394,0.0,0.089,0.1033,0.1595,0.003,0.0613,0.0613,0.0,0.0,0.0108,0.0173,0.0013
2003.25,0.1374,0.0008,0.0394,0.0,0.0872,0.1031,0.1634,0.003,0.0592,0.0596,0.0,0.0,0.0109,0.0177,0.0014
2003.3333,0.1374,0.0007,0.0394,0.0,0.0856,0.103,0.1675,0.003,0.0571,0.0578,0.0,0.0,0.011,0.0182,0.0014
2003.4167,0.1372,0.0007,0.0393,0.0,0.0841,0.103,0.1719,0.0031,0.055,0.0559,0.0,0.0,0.0111,0.0186,0.0014
2003.5,0.1368,0.0007,0.0392,0.0,0.0827,0.1031,0.1767,0.0031,0.0529,0.0541,0.0,0.0,0.0112,0.019,0.0014
2003.5833,0.1368,0.0007,0.0391,0.0,0.08,0.1025,0.1813,0.0032,0.0511,0.0524,0.0,0.0,0.0113,0.0195,0.0014
2003.6667,0.1372,0.0007,0.0392,0.0,0.0763,0.1014,0.1858,0.0032,0.0495,0.051,0.0,0.0,0.0115,0.0201,0.0014
2003.75,0.1374,0.0007,0.0393,0.0,0.0728,0.1003,0.1904,0.0033,0.0479,0.0496,0.0,0.0,0.0115,0.0206,0.0015
2003.8333,0.1375,0.0007,0.0393,0.0,0.0693,0.0991,0.195,0.0033,0.0464,0.0482,0.0,0.0,0.0116,0.021,0.0015
2003.9167,0.1375,0.0007,0.0393,0.0,0.066,0.0978,0.1998,0.0034,0.045,0.0469,0.0,0.0,0.0115,0.0214,0.0015
2004.0,0.1374,0.0007,0.0392,0.0,0.0627,0.0965,0.2046,0.0034,0.0436,0.0457,0.0,0.0,0.0115,0.0217,0.0015
2004.0833,0.1384,0.0007,0.0395,0.0,0.0598,0.0956,0.2073,0.0035,0.0428,0.045,0.0,0.0,0.0115,0.0221,0.0015
2004.1667,0.1393,0.0007,0.0397,0.0,0.0571,0.0946,0.21,0.0035,0.042,0.0443,0.0,0.0,0.0116,0.0225,0.0015
2004.25,0.1401,0.0007,0.0398,0.0,0.0544,0.0936,0.2127,0.0036,0.0413,0.0437,0.0,0.0,0.0116,0.023,0.0015
2004.3333,0.1409,0.0007,0.04,0.0,0.0519,0.0926,0.2153,0.0037,0.0406,0.0431,0.0,0.0,0.0117,0.0234,0.0015
2004.4167,0.1416,0.0007,0.0401,0.0,0.0494,0.0916,0.218,0.0038,0.04,0.0426,0.0,0.0,0.0118,0.0239,0.0015
2004.5,0.1424,0.0007,0.0403,0.0,0.0471,0.0906,0.2206,0.0038,0.0393,0.042,0.0,0.0,0.0119,0.0244,0.0015
2004.5833,0.1432,0.0007,0.0405,0.0,0.0449,0.0896,0.2232,0.0039,0.0387,0.0414,0.0,0.0,0.012,0.025,0.0015
2004.6667,0.144,0.0007,0.0407,0.0,0.0427,0.0885,0.2258,0.004,0.038,0.0408,0.0,0.0,0.0122,0.0256,0.0016
2004.75,0.1448,0.0007,0.0409,0.0,0.0406,0.0874,0.2284,0.0041,0.0373,0.04,0.0,0.0,0.0123,0.0262,0.0016
2004.8333,0.1455,0.0007,0.041,0.0,0.0386,0.0863,0.2311,0.0042,0.0366,0.0391,0.0,0.0,0.0124,0.0268,0.0016
2004.9167,0.1462,0.0007,0.0411,0.0,0.0366,0.0851,0.2338,0.0042,0.0359,0.0382,0.0,0.0,0.0125,0.0274,0.0016
2005.0,0.1469,0.0007,0.0412,0.0,0.0348,0.0839,0.2365,0.0043,0.0351,0.0372,0.0,0.0,0.0126,0.0279,0.0016
2005.0833,0.15,0.0007,0.0419,0.0,0.0327,0.082,0.2313,0.0044,0.0347,0.0367,0.0,0.0,0.013,0.0289,0.0016
2005.1667,0.1531,0.0007,0.0426,0.0,0.0309,0.0805,0.2274,0.0045,0.0344,0.0363,0.0,0.0,0.0133,0.0298,0.0017
2005.25,0.1564,0.0007,0.0434,0.0,0.0293,0.0792,0.2243,0.0045,0.0341,0.036,0.0,0.0,0.0136,0.0308,0.0017
2005.3333,0.1599,0.0007,0.0442,0.0,0.0278,0.0779,0.2211,0.0046,0.0337,0.0356,0.0,0.0,0.0139,0.0318,0.0017
2005.4167,0.1635,0.0007,0.045,0.0,0.0263,0.0766,0.2179,0.0047,0.0334,0.0353,0.0,0.0,0.0142,0.0328,0.0017
2005.5,0.1674,0.0007,0.046,0.0,0.0248,0.0753,0.2146,0.0048,0.033,0.035,0.0,0.0,0.0145,0.0339,0.0018
2005.5833,0.1717,0.0007,0.0471,0.0,0.0234,0.0739,0.211,0.0049,0.0327,0.0348,0.0,0.0,0.0148,0.035,0.0018
2005.6667,0.1764,0.0008,0.0482,0.0,0.0221,0.0724,0.2068,0.005,0.0325,0.0346,0.0,0.0,0.0151,0.0362,0.0018
2005.75,0.1815,0.0008,0.0495,0.0,0.0208,0.0711,0.202,0.005,0.0322,0.0344,0.0,0.0,0.0154,0.0375,0.0019
2005.8333,0.187,0.0008,0.0508,0.0,0.0196,0.0697,0.1965,0.005,0.032,0.0343,0.0,0.0,0.0157,0.0387,0.0019
2005.9167,0.1927,0.0008,0.0522,0.0,0.0184,0.0682,0.1905,0.0051,0.032,0.0342,0.0,0.0,0.016,0.0401,0.002
2006.0,0.1986,0.0008,0.0535,0.0,0.0172,0.0665,0.1843,0.0051,0.032,0.0342,0.0,0.0,0.0163,0.0415,0.002
2006.0833,0.2035,0.0008,0.0546,0.0,0.0163,0.0658,0.1808,0.0051,0.0323,0.0344,0.0,0.0,0.0168,0.0433,0.002
2006.1667,0.2083,0.0008,0.0557,0.0,0.0154,0.065,0.1773,0.0052,0.0325,0.0346,0.0,0.0,0.0173,0.0452,0.0021
2006.25,0.213,0.0008,0.0567,0.0,0.0145,0.0641,0.1736,0.0053,0.0328,0.0348,0.0,0.0,0.0178,0.0472,0.0022
2006.3333,0.2178,0.0008,0.0577,0.0,0.0136,0.0632,0.1701,0.0053,0.033,0.0349,0.0,0.0,0.0184,0.0494,0.0022
2006.4167,0.2227,0.0008,0.0588,0.0,0.0129,0.0625,0.167,0.0054,0.0333,0.0349,0.0,0.0,0.0187,0.0507,0.0023
2006.5,0.2262,0.0008,0.0594,0.0,0.0122,0.0622,0.1652,0.0055,0.0337,0.0352,0.0,0.0,0.0179,0.0487,0.0022
2006.5833,0.23,0.0008,0.0602,0.0,0.0116,0.0619,0.1635,0.0057,0.0342,0.0354,0.0,0.0,0.0171,0.0468,0.0021
2006.6667,0.2341,0.0008,0.061,0.0,0.011,0.0615,0.1619,0.0058,0.0346,0.0356,0.0,0.0,0.0164,0.0449,0.002
2006.75,0.2382,0.0008,0.0618,0.0,0.0103,0.0611,0.1603,0.0059,0.0352,0.0361,0.0,0.0,0.0157,0.0431,0.0019
2006.8333,0.2424,0.0008,0.0627,0.0,0.0097,0.0606,0.1585,0.006,0.0358,0.0365,0.0,0.0,0.015,0.0413,0.0018
2006.9167,0.2445,0.0008,0.0632,0.0,0.0091,0.0602,0.1572,0.0061,0.0365,0.037,0.0,0.0,0.0144,0.0398,0.0017
2007.0,0.2405,0.0008,0.0627,0.0,0.0086,0.0605,0.1577,0.0063,0.0375,0.0378,0.0,0.0,0.0139,0.0387,0.0017
2007.0833,0.2356,0.0008,0.0619,0.0,0.0082,0.0608,0.1563,0.0066,0.0372,0.0367,0.0,0.0,0.0137,0.0382,0.0016
2007.1667,0.23,0.0008,0.0611,0.0,0.0077,0.0611,0.1549,0.0068,0.0374,0.0362,0.0,0.0,0.0135,0.0377,0.0016
2007.25,0.2244,0.0007,0.0602,0.0,0.0073,0.0614,0.1533,0.007,0.0377,0.0356,0.0,0.0,0.0132,0.0372,0.0016
2007.3333,0.2206,0.0007,0.0597,0.0,0.0068,0.0609,0.1477,0.0071,0.0382,0.0353,0.0,0.0,0.013,0.0368,0.0016
2007.4167,0.217,0.0007,0.0594,0.0,0.0063,0.0604,0.1426,0.0072,0.0385,0.0349,0.0,0.0,0.0127,0.036,0.0015
2007.5,0.2169,0.0007,0.0599,0.0,0.006,0.0615,0.1417,0.0075,0.0366,0.0326,0.0,0.0,0.0111,0.0314,0.0013
2007.5833,0.2205,0.0007,0.0615,0.0,0.0059,0.0644,0.1456,0.0081,0.0311,0.0272,0.0,0.0,0.0099,0.0278,0.0012
2007.6667,0.224,0.0007,0.0633,0.0,0.0058,0.069,0.1537,0.0089,0.0266,0.0227,0.0,0.0,0.0089,0.0249,0.001
2007.75,0.2265,0.0007,0.0652,0.0,0.0059,0.0745,0.1628,0.0099,0.0228,0.019,0.0,0.0,0.0081,0.0225,0.0009
2007.8333,0.2327,0.0007,0.0681,0.0,0.0058,0.0799,0.1681,0.011,0.0197,0.0161,0.0,0.0,0.0075,0.0206,0.0008
2007.9167,0.2396,0.0007,0.0714,0.0,0.0057,0.0851,0.1708,0.012,0.0169,0.0135,0.0,0.0,0.0069,0.019,0.0008
2008.0,0.2436,0.0008,0.0725,0.0,0.0056,0.0908,0.1713,0.0132,0.0146,0.0115,0.0,0.0,0.0065,0.0178,0.0007
2008.0833,0.2387,0.0007,0.0712,0.0,0.0054,0.0952,0.1726,0.0121,0.0145,0.0111,0.0,0.0,0.0063,0.0172,0.0007
2008.1667,0.2344,0.0007,0.0699,0.0,0.0053,0.1004,0.1755,0.0111,0.0144,0.0108,0.0,0.0,0.0062,0.0167,0.0006
2008.25,0.235,0.0007,0.0701,0.0,0.0052,0.1067,0.1765,0.0102,0.0146,0.0108,0.0,0.0,0.0061,0.0166,0.0006
2008.3333,0.2382,0.0007,0.0711,0.0,0.0052,0.1149,0.1786,0.0095,0.015,0.0108,0.0,0.0,0.0062,0.0166,0.0006
2008.4167,0.242,0.0007,0.0722,0.0,0.0052,0.1246,0.1822,0.0089,0.0155,0.011,0.0,0.0,0.0063,0.0168,0.0006
2008.5,0.2455,0.0007,0.0734,0.0,0.0051,0.1348,0.1854,0.0082,0.016,0.0111,0.0,0.0,0.0064,0.0169,0.0006
2008.5833,0.2464,0.0007,0.0742,0.0,0.0051,0.146,0.189,0.0076,0.0166,0.0112,0.0,0.0,0.0065,0.017,0.0006
2008.6667,0.2437,0.0007,0.0734,0.0,0.005,0.156,0.1933,0.007,0.0169,0.0113,0.0,0.0,0.0066,0.0173,0.0006
2008.75,0.2408,0.0007,0.0727,0.0,0.0049,0.1683,0.1968,0.0064,0.0157,0.0104,0.0,0.0,0.0068,0.0178,0.0005
2008.8333,0.2328,0.0007,0.071,0.0,0.0049,0.1858,0.205,0.006,0.0147,0.0097,0.0,0.0,0.0071,0.0183,0.0005
2008.9167,0.2221,0.0007,0.0689,0.0,0.0049,0.2036,0.2141,0.0057,0.0139,0.0091,0.0,0.0,0.0073,0.0189,0.0005
2009.0,0.2129,0.0006,0.067,0.0,0.0048,0.218,0.2226,0.0053,0.0132,0.0086,0.0,0.0,0.0076,0.0195,0.0005
2009.0833,0.2031,0.0006,0.065,0.0,0.0047,0.2308,0.2289,0.0049,0.0127,0.0083,0.0,0.0,0.0079,0.0203,0.0005
2009.1667,0.1939,0.0006,0.0631,0.0,0.0046,0.2422,0.2351,0.0045,0.0123,0.008,0.0,0.0,0.0083,0.0211,0.0005
2009.25,0.1856,0.0005,0.0613,0.0,0.0044,0.2516,0.2413,0.0041,0.012,0.0077,0.0,0.0,0.0086,0.0219,0.0005
2009.3333,0.1777,0.0005,0.0596,0.0,0.0042,0.2602,0.2476,0.0038,0.0117,0.0074,0.0,0.0,0.009,0.0228,0.0005
2009.4167,0.1718,0.0005,0.0585,0.0,0.004,0.2644,0.2543,0.0034,0.0115,0.0073,0.0,0.0,0.0094,0.0238,0.0005
2009.5,0.1677,0.0005,0.0579,0.0,0.0038,0.2644,0.2615,0.0031,0.0114,0.0072,0.0,0.0,0.0099,0.025,0.0005
2009.5833,0.1619,0.0005,0.057,0.0,0.0036,0.2637,0.2721,0.0028,0.0113,0.0071,0.0,0.0,0.0105,0.0264,0.0005
2009.6667,0.1631,0.0005,0.0586,0.0,0.0033,0.2506,0.2797,0.0025,0.0118,0.0074,0.0,0.0,0.0116,0.029,0.0005
2009.75,0.1658,0.0005,0.0608,0.0,0.003,0.2335,0.2879,0.0022,0.0124,0.0077,0.0,0.0,0.0128,0.0321,0.0006
2009.8333,0.1708,0.0005,0.0639,0.0,0.0026,0.2145,0.2927,0.002,0.0132,0.0081,0.0,0.0,0.0143,0.0357,0.0006
2009.9167,0.1774,0.0005,0.0677,0.0,0.0023,0.1912,0.2975,0.0018,0.0141,0.0086,0.0,0.0,0.0161,0.04,0.0006
2010.0,0.1816,0.0005,0.0707,0.0,0.002,0.1706,0.3042,0.0016,0.015,0.0091,0.0,0.0,0.0179,0.0441,0.0006
2010.0833,0.1819,0.0005,0.0728,0.0,0.0018,0.1523,0.3125,0.0015,0.0158,0.0095,0.0,0.0,0.0197,0.0484,0.0007
2010.1667,0.1818,0.0005,0.0747,0.0,0.0016,0.1356,0.3216,0.0014,0.0167,0.01,0.0,0.0,0.021,0.0508,0.0007
2010.25,0.1827,0.0005,0.077,0.0,0.0014,0.1211,0.3289,0.0013,0.0178,0.0106,0.0,0.0,0.0224,0.0531,0.0007
2010.3333,0.1866,0.0005,0.0806,0.0,0.0013,0.1083,0.3293,0.0012,0.0193,0.0114,0.0,0.0,0.0242,0.0564,0.0007
2010.4167,0.1924,0.0005,0.0851,0.0,0.0011,0.0971,0.3253,0.0011,0.0211,0.0124,0.0,0.0,0.0265,0.0606,0.0007
2010.5,0.2021,0.0005,0.0915,0.0,0.001,0.0865,0.3107,0.001,0.0234,0.0136,0.0,0.0,0.0296,0.0662,0.0007
2010.5833,0.2125,0.0005,0.0983,0.0,0.0009,0.077,0.2951,0.001,0.026,0.015,0.0,0.0,0.033,0.0725,0.0007
2010.6667,0.2196,0.0005,0.1031,0.0,0.0008,0.0693,0.2847,0.0009,0.0288,0.0165,0.0,0.0,0.0354,0.0777,0.0007
2010.75,0.2264,0.0005,0.1073,0.0,0.0007,0.0628,0.2741,0.0009,0.0311,0.0178,0.0,0.0,0.0378,0.0832,0.0007
2010.8333,0.2333,0.0006,0.1111,0.0,0.0006,0.0571,0.2622,0.0008,0.0324,0.0186,0.0,0.0,0.0407,0.0902,0.0007
2010.9167,0.2351,0.0006,0.1108,0.0,0.0006,0.0524,0.2517,0.0008,0.034,0.0196,0.0,0.0,0.0444,0.0987,0.0007
2011.0,0.2344,0.0005,0.1085,0.0,0.0005,0.0486,0.2445,0.0008,0.0357,0.0207,0.0,0.0,0.0474,0.1044,0.0007
2011.0833,0.2333,0.0005,0.105,0.0,0.0005,0.0462,0.242,0.0007,0.0363,0.0206,0.0,0.0,0.0501,0.108,0.0007
2011.1667,0.2342,0.0005,0.1024,0.0,0.0005,0.0446,0.2433,0.0007,0.0372,0.0208,0.0,0.0,0.0507,0.1044,0.0007
2011.25,0.2335,0.0005,0.0995,0.0,0.0004,0.0436,0.2452,0.0007,0.0384,0.0211,0.0,0.0,0.0523,0.1028,0.0006
2011.3333,0.2293,0.0005,0.0947,0.0,0.0004,0.0431,0.2463,0.0007,0.0401,0.0216,0.0,0.0,0.0551,0.1032,0.0006
2011.4167,0.2268,0.0005,0.0909,0.0,0.0004,0.042,0.2396,0.0007,0.0424,0.0224,0.0,0.0,0.0592,0.1057,0.0006
2011.5,0.2235,0.0005,0.0873,0.0,0.0003,0.0413,0.2322,0.0007,0.0452,0.0234,0.0,0.0,0.0619,0.1075,0.0006
2011.5833,0.2223,0.0005,0.0846,0.0,0.0003,0.0413,0.2293,0.0007,0.0487,0.0247,0.0,0.0,0.0588,0.1042,0.0006
2011.6667,0.2209,0.0005,0.0818,0.0,0.0003,0.0415,0.2278,0.0007,0.0524,0.0261,0.0,0.0,0.0558,0.1011,0.0005
2011.75,0.2211,0.0004,0.0797,0.0,0.0003,0.0428,0.2316,0.0007,0.0544,0.0265,0.0,0.0,0.0523,0.0957,0.0005
2011.8333,0.2217,0.0004,0.0777,0.0,0.0003,0.0443,0.2369,0.0007,0.0558,0.0267,0.0,0.0,0.0486,0.0896,0.0004
2011.9167,0.2223,0.0004,0.0757,0.0,0.0003,0.0458,0.2426,0.0007,0.0574,0.0268,0.0,0.0,0.0451,0.0835,0.0004
2012.0,0.2203,0.0004,0.0734,0.0,0.0003,0.0476,0.2477,0.0008,0.0593,0.0271,0.0,0.0,0.0421,0.0784,0.0004
2012.0833,0.219,0.0004,0.0713,0.0,0.0003,0.0493,0.2513,0.0008,0.0615,0.0275,0.0,0.0,0.0392,0.0735,0.0003
2012.1667,0.2199,0.0004,0.0699,0.0,0.0003,0.0506,0.25,0.0008,0.0639,0.028,0.0,0.0,0.0369,0.0695,0.0003
2012.25,0.2227,0.0004,0.0691,0.0,0.0003,0.0523,0.2488,0.0008,0.0636,0.0278,0.0,0.0,0.035,0.0664,0.0003
2012.3333,0.2221,0.0004,0.0677,0.0,0.0004,0.0556,0.2549,0.0008,0.0624,0.0273,0.0,0.0,0.0338,0.0643,0.0003
2012.4167,0.2213,0.0003,0.0662,0.0,0.0004,0.0592,0.2615,0.0008,0.0611,0.0268,0.0,0.0,0.0325,0.0623,0.0003
2012.5,0.2201,0.0003,0.0647,0.0,0.0004,0.0629,0.2684,0.0009,0.0598,0.0263,0.0,0.0,0.0312,0.0602,0.0002
2012.5833,0.2193,0.0003,0.0634,0.0,0.0004,0.0668,0.2747,0.0009,0.0586,0.0258,0.0,0.0,0.03,0.0582,0.0002
2012.6667,0.2199,0.0003,0.0624,0.0,0.0004,0.0705,0.2776,0.0009,0.0578,0.0255,0.0,0.0,0.029,0.0566,0.0002
2012.75,0.2207,0.0003,0.0616,0.0,0.0004,0.0743,0.2803,0.0009,0.057,0.0252,0.0,0.0,0.0279,0.0548,0.0002
2012.8333,0.2217,0.0003,0.0609,0.0,0.0004,0.078,0.2824,0.0009,0.0561,0.0249,0.0,0.0,0.0269,0.0531,0.0002
2012.9167,0.2229,0.0003,0.0602,0.0,0.0004,0.0818,0.284,0.0009,0.0552,0.0246,0.0,0.0,0.0259,0.0516,0.0002
2013.0,0.2247,0.0003,0.0597,0.0,0.0004,0.0855,0.2849,0.001,0.0543,0.0243,0.0,0.0,0.025,0.0502,0.0002
2013.0833,0.2215,0.0003,0.0575,0.0,0.0004,0.0902,0.2858,0.001,0.0539,0.0242,0.0,0.0,0.0248,0.05,0.0002
2013.1667,0.2187,0.0003,0.0554,0.0,0.0004,0.095,0.2861,0.001,0.0535,0.0241,0.0,0.0001,0.0245,0.0498,0.0002
2013.25,0.2161,0.0002,0.0534,0.0,0.0003,0.101,0.2847,0.001,0.0531,0.024,0.0,0.0001,0.0243,0.0498,0.0002
2013.3333,0.2149,0.0002,0.0518,0.0,0.0003,0.1074,0.2816,0.001,0.0517,0.0236,0.0,0.0001,0.0243,0.0502,0.0002
2013.4167,0.216,0.0002,0.0509,0.0,0.0003,0.1139,0.2742,0.001,0.05,0.0231,0.0,0.0001,0.0246,0.0512,0.0002
2013.5,0.2139,0.0002,0.0494,0.0,0.0003,0.1215,0.2691,0.001,0.0482,0.0226,0.0,0.0001,0.0249,0.0523,0.0002
2013.5833,0.2098,0.0002,0.0477,0.0,0.0003,0.131,0.2673,0.001,0.0452,0.0216,0.0,0.0001,0.0253,0.0535,0.0002
2013.6667,0.2045,0.0002,0.0458,0.0,0.0003,0.1413,0.266,0.0011,0.0423,0.0205,0.0,0.0001,0.0256,0.0547,0.0002
2013.75,0.199,0.0002,0.0444,0.0,0.0003,0.1467,0.2657,0.0011,0.0401,0.0197,0.0,0.0001,0.0262,0.0567,0.0002
2013.8333,0.1948,0.0002,0.0431,0.0,0.0003,0.1516,0.2672,0.0011,0.0382,0.0191,0.0,0.0001,0.0252,0.0565,0.0002
2013.9167,0.1967,0.0002,0.0433,0.0,0.0003,0.1426,0.2671,0.0011,0.0375,0.019,0.0,0.0001,0.025,0.058,0.0002
2014.0,0.2001,0.0002,0.0438,0.0,0.0003,0.1305,0.266,0.001,0.037,0.0191,0.0,0.0001,0.0249,0.0601,0.0002
2014.0833,0.1997,0.0002,0.0438,0.0,0.0002,0.121,0.2686,0.001,0.0366,0.0192,0.0,0.0001,0.0249,0.0624,0.0002
2014.1667,0.2039,0.0002,0.0447,0.0,0.0002,0.1123,0.2618,0.001,0.0372,0.0197,0.0,0.0001,0.0249,0.0645,0.0002
2014.25,0.2051,0.0002,0.0453,0.0,0.0002,0.1052,0.2574,0.0009,0.0378,0.0204,0.0,0.0001,0.0246,0.0652,0.0002
2014.3333,0.2078,0.0002,0.0461,0.0,0.0002,0.0979,0.2487,0.0009,0.0388,0.0212,0.0,0.0001,0.0244,0.0665,0.0002
2014.4167,0.2109,0.0002,0.0471,0.0,0.0002,0.091,0.2374,0.0008,0.0401,0.0222,0.0,0.0001,0.0243,0.0683,0.0002
2014.5,0.2097,0.0002,0.0473,0.0,0.0002,0.0861,0.2306,0.0008,0.0416,0.0234,0.0,0.0001,0.0245,0.0707,0.0002
2014.5833,0.2052,0.0002,0.0471,0.0,0.0002,0.0822,0.2258,0.0008,0.0432,0.0246,0.0,0.0001,0.0247,0.0734,0.0002
2014.6667,0.2012,0.0002,0.0469,0.0,0.0002,0.0797,0.2244,0.0008,0.0449,0.0258,0.0,0.0001,0.0251,0.0767,0.0002
2014.75,0.1978,0.0002,0.0468,0.0,0.0002,0.0784,0.2266,0.0008,0.0453,0.0259,0.0,0.0001,0.0256,0.0806,0.0002
2014.8333,0.1946,0.0002,0.0467,0.0,0.0002,0.0775,0.2302,0.0008,0.0458,0.0259,0.0,0.0001,0.0261,0.0848,0.0002
2014.9167,0.1915,0.0002,0.0467,0.0,0.0001,0.0767,0.2338,0.0008,0.0463,0.0259,0.0,0.0001,0.0266,0.0889,0.0002
