,DENV1_I,DENV1_II,DENV1_III,DENV1_IV,DENV1_V,DENV2_AMERICAN,DENV2_ASIANAMERICAN,DENV2_ASIANI,DENV2_ASIANII,DENV2_COSMOPOLITAN,DENV2_SYLVATIC,DENV3_I,DENV3_II,DENV3_III,DENV3_V,DENV4_I,DENV4_II,DENV4_SYLVATIC
1983.75,0.0,0.0,0.0,0.0,0.0539,0.0569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.6347,0.0009
1983.8333,0.0,0.0,0.0,0.0,0.0581,0.0569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.6055,0.0009
1983.9167,0.0,0.0,0.0,0.0,0.0622,0.0569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.5759,0.0008
1984.0,0.0,0.0,0.0,0.0,0.0662,0.0569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.546,0.0008
1984.0833,0.0,0.0,0.0,0.0,0.0701,0.0569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.516,0.0007
1984.1667,0.0,0.0,0.0,0.0,0.0739,0.0569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.4861,0.0007
1984.25,0.0,0.0,0.0,0.0,0.0775,0.0569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.4562,0.0007
1984.3333,0.0,0.0,0.0,0.0,0.0808,0.0569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.4266,0.0006
1984.4167,0.0,0.0,0.0,0.0,0.0838,0.0569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.3974,0.0006
1984.5,0.0,0.0,0.0,0.0,0.0866,0.0569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.3687,0.0005
1984.5833,0.0,0.0,0.0,0.0,0.089,0.0569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.3408,0.0005
1984.6667,0.0,0.0,0.0,0.0,0.0909,0.0569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.3137,0.0004
1984.75,0.0,0.0,0.0,0.0,0.0925,0.0569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.2873,0.0004
1984.8333,0.0,0.0,0.0,0.0,0.0937,0.0569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.262,0.0004
1984.9167,0.0,0.0,0.0,0.0,0.0945,0.0569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.2377,0.0003
1985.0,0.0,0.0,0.0,0.0,0.0948,0.0569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.2145,0.0003
1985.0833,0.0,0.0,0.0,0.0,0.0947,0.0569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.1926,0.0003
1985.1667,0.0,0.0,0.0,0.0,0.0941,0.0569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.1717,0.0002
1985.25,0.0,0.0,0.0,0.0,0.0931,0.0569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.1522,0.0002
1985.3333,0.0,0.0,0.0,0.0,0.0917,0.0569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.1341,0.0002
1985.4167,0.0,0.0,0.0,0.0,0.0898,0.0569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.1172,0.0002
1985.5,0.0,0.0,0.0,0.0,0.0876,0.0569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.1015,0.0001
1985.5833,0.0,0.0,0.0,0.0,0.0849,0.0569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0872,0.0001
1985.6667,0.0,0.0,0.0,0.0,0.0819,0.0569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0742,0.0001
1985.75,0.0,0.0,0.0,0.0,0.0785,0.0569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0624,0.0001
1985.8333,0.0,0.0,0.0,0.0,0.0748,0.0569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0518,0.0001
1985.9167,0.0,0.0,0.0,0.0,0.0709,0.0569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0425,0.0001
1986.0,0.0,0.0,0.0,0.0,0.0666,0.0569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0343,0.0
1986.0833,0.0,0.0,0.0,0.0,0.0622,0.0569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0272,0.0
1986.1667,0.0,0.0,0.0,0.0,0.0633,0.0569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0232,0.0
1986.25,0.0,0.0,0.0,0.0,0.0694,0.0569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0209,0.0
1986.3333,0.0,0.0,0.0,0.0,0.0757,0.0569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0184,0.0
1986.4167,0.0,0.0,0.0,0.0,0.0869,0.0569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166,0.0
1986.5,0.0,0.0,0.0,0.0,0.1069,0.0569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0154,0.0
1986.5833,0.0,0.0,0.0,0.0,0.1284,0.0569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0134,0.0
1986.6667,0.0,0.0,0.0,0.0,0.1312,0.0569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0
1986.75,0.0,0.0,0.0,0.0,0.1158,0.0569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0
1986.8333,0.0,0.0,0.0,0.0,0.1006,0.0569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074,0.0
1986.9167,0.0,0.0,0.0,0.0,0.0857,0.0569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061,0.0
1987.0,0.0,0.0,0.0,0.0,0.0715,0.0569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051,0.0
1987.0833,0.0,0.0,0.0,0.0,0.0709,0.0567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0
1987.1667,0.0,0.0,0.0,0.0,0.0741,0.0565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052,0.0
1987.25,0.0,0.0,0.0,0.0,0.085,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0
1987.3333,0.0,0.0,0.0,0.0,0.0967,0.0555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068,0.0
1987.4167,0.0,0.0,0.0,0.0,0.1087,0.0549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076,0.0
1987.5,0.0,0.0,0.0,0.0,0.1214,0.0543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0084,0.0
1987.5833,0.0,0.0,0.0,0.0,0.1344,0.0536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092,0.0
1987.6667,0.0,0.0,0.0,0.0,0.1478,0.0529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099,0.0
1987.75,0.0,0.0,0.0,0.0,0.1615,0.0521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0106,0.0
1987.8333,0.0,0.0,0.0,0.0,0.1753,0.0512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111,0.0
1987.9167,0.0,0.0,0.0,0.0,0.1893,0.0503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0116,0.0
1988.0,0.0,0.0,0.0,0.0,0.2033,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0119,0.0
1988.0833,0.0,0.0,0.0,0.0,0.2173,0.0483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121,0.0
1988.1667,0.0,0.0,0.0,0.0,0.2311,0.0471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121,0.0
1988.25,0.0,0.0,0.0,0.0,0.2446,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0
1988.3333,0.0,0.0,0.0,0.0,0.2579,0.0448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0117,0.0
1988.4167,0.0,0.0,0.0,0.0,0.2707,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113,0.0
1988.5,0.0,0.0,0.0,0.0,0.283,0.0421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0106,0.0
1988.5833,0.0,0.0,0.0,0.0,0.2946,0.0408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099,0.0
1988.6667,0.0,0.0,0.0,0.0,0.3058,0.0393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0
1988.75,0.0,0.0,0.0,0.0,0.3161,0.0379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079,0.0
1988.8333,0.0,0.0,0.0,0.0,0.3253,0.0364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068,0.0
1988.9167,0.0,0.0,0.0,0.0,0.3332,0.0348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056,0.0
1989.0,0.0,0.0,0.0,0.0,0.3397,0.0333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044,0.0
1989.0833,0.0,0.0,0.0,0.0,0.3447,0.0317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048,0.0
1989.1667,0.0,0.0,0.0,0.0,0.3497,0.0301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051,0.0
1989.25,0.0,0.0,0.0,0.0,0.355,0.0285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053,0.0
1989.3333,0.0,0.0,0.0,0.0,0.3608,0.0268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055,0.0
1989.4167,0.0,0.0,0.0,0.0,0.3668,0.0252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055,0.0
1989.5,0.0,0.0,0.0,0.0,0.3728,0.0235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055,0.0
1989.5833,0.0,0.0,0.0,0.0,0.3791,0.0219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054,0.0
1989.6667,0.0,0.0,0.0,0.0,0.3857,0.0203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052,0.0
1989.75,0.0,0.0,0.0,0.0,0.3921,0.0187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0
1989.8333,0.0,0.0,0.0,0.0,0.3982,0.0171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046,0.0
1989.9167,0.0,0.0,0.0,0.0,0.4042,0.0155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043,0.0
1990.0,0.0,0.0,0.0,0.0,0.4083,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0
1990.0833,0.0,0.0,0.0,0.0,0.3742,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046,0.0
1990.1667,0.0,0.0,0.0,0.0,0.3396,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053,0.0
1990.25,0.0,0.0,0.0,0.0,0.3451,0.0096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067,0.0
1990.3333,0.0,0.0,0.0,0.0,0.3561,0.0083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0082,0.0
1990.4167,0.0,0.0,0.0,0.0,0.3626,0.0071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099,0.0
1990.5,0.0,0.0,0.0,0.0,0.3639,0.0059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0116,0.0
1990.5833,0.0,0.0,0.0,0.0,0.36,0.0048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0133,0.0
1990.6667,0.0,0.0,0.0,0.0,0.3447,0.0039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0
1990.75,0.0,0.0,0.0,0.0,0.2871,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0165,0.0
1990.8333,0.0,0.0,0.0,0.0,0.2259,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0167,0.0
1990.9167,0.0,0.0,0.0,0.0,0.1642,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0152,0.0
1991.0,0.0,0.0,0.0,0.0,0.1057,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121,0.0
1991.0833,0.0,0.0,0.0,0.0,0.0805,0.0007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111,0.0
1991.1667,0.0,0.0,0.0,0.0,0.0705,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0116,0.0
1991.25,0.0,0.0,0.0,0.0,0.0611,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0119,0.0
1991.3333,0.0,0.0,0.0,0.0,0.0523,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0119,0.0
1991.4167,0.0,0.0,0.0,0.0,0.0442,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0116,0.0
1991.5,0.0,0.0,0.0,0.0,0.0367,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111,0.0
1991.5833,0.0,0.0,0.0,0.0,0.03,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0103,0.0
1991.6667,0.0,0.0,0.0,0.0,0.0238,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0093,0.0
1991.75,0.0,0.0,0.0,0.0,0.0184,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081,0.0
1991.8333,0.0,0.0,0.0,0.0,0.0137,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067,0.0
1991.9167,0.0,0.0,0.0,0.0,0.0123,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067,0.0
1992.0,0.0,0.0,0.0,0.0,0.0117,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071,0.0
1992.0833,0.0,0.0,0.0,0.0,0.0124,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083,0.0
1992.1667,0.0,0.0,0.0,0.0,0.0132,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0097,0.0
1992.25,0.0,0.0,0.0,0.0,0.0139,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0114,0.0
1992.3333,0.0,0.0,0.0,0.0,0.0147,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0132,0.0
1992.4167,0.0,0.0,0.0,0.0,0.0154,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0152,0.0
1992.5,0.0,0.0,0.0,0.0,0.0162,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0174,0.0
1992.5833,0.0,0.0,0.0,0.0,0.0169,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0199,0.0
1992.6667,0.0,0.0,0.0,0.0,0.0177,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0227,0.0
1992.75,0.0,0.0,0.0,0.0,0.0184,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0257,0.0
1992.8333,0.0,0.0,0.0,0.0,0.019,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.0
1992.9167,0.0,0.0,0.0,0.0,0.0196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0325,0.0
1993.0,0.0,0.0,0.0,0.0,0.0201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0364,0.0001
1993.0833,0.0,0.0,0.0,0.0,0.0233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0461,0.0001
1993.1667,0.0,0.0,0.0,0.0,0.0268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0581,0.0001
1993.25,0.0,0.0,0.0,0.0,0.0334,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0791,0.0001
1993.3333,0.0,0.0,0.0,0.0,0.0401,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.1043,0.0001
1993.4167,0.0,0.0,0.0,0.0,0.0465,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.1337,0.0002
1993.5,0.0,0.0,0.0,0.0,0.0525,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.1672,0.0002
1993.5833,0.0,0.0,0.0,0.0,0.058,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.2049,0.0003
1993.6667,0.0,0.0,0.0,0.0,0.0626,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.2468,0.0004
1993.75,0.0,0.0,0.0,0.0,0.0663,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.2924,0.0004
1993.8333,0.0,0.0,0.0,0.0,0.0689,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.3415,0.0005
1993.9167,0.0,0.0,0.0,0.0,0.0703,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.3935,0.0006
1994.0,0.0,0.0,0.0,0.0,0.0707,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.4446,0.0006
1994.0833,0.0,0.0,0.0,0.0,0.0725,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.4213,0.0006
1994.1667,0.0,0.0,0.0,0.0,0.0859,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.4607,0.0007
1994.25,0.0,0.0,0.0,0.0,0.1219,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.5082,0.0007
1994.3333,0.0,0.0,0.0,0.0,0.1434,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.5581,0.0008
1994.4167,0.0,0.0,0.0,0.0,0.1101,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.6471,0.0009
1994.5,0.0,0.0,0.0,0.0,0.0946,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.6739,0.001
1994.5833,0.0,0.0,0.0,0.0,0.0797,0.0007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.6997,0.001
1994.6667,0.0,0.0,0.0,0.0,0.0658,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.7235,0.001
1994.75,0.0,0.0,0.0,0.0,0.0625,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.7038,0.001
1994.8333,0.0,0.0,0.0,0.0,0.0592,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.6828,0.001
1994.9167,0.0,0.0,0.0,0.0,0.0558,0.0014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.6607,0.0009
1995.0,0.0,0.0,0.0,0.0,0.0524,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.6378,0.0009
1995.0833,0.0,0.0,0.0,0.0,0.049,0.0018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.6135,0.0009
1995.1667,0.0,0.0,0.0,0.0,0.0492,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.5363,0.0008
1995.25,0.0,0.0,0.0,0.0,0.0479,0.0023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.4558,0.0006
1995.3333,0.0,0.0,0.0,0.0,0.0448,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.3745,0.0005
1995.4167,0.0,0.0,0.0,0.0,0.0453,0.0031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.3322,0.0005
1995.5,0.0,0.0,0.0,0.0,0.05,0.0042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.2786,0.0004
1995.5833,0.0,0.0,0.0,0.0,0.053,0.0055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.2284,0.0003
1995.6667,0.0,0.0,0.0,0.0,0.0541,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.1824,0.0003
1995.75,0.0,0.0,0.0,0.0,0.0566,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.1505,0.0002
1995.8333,0.0,0.0,0.0,0.0,0.0657,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.1383,0.0002
1995.9167,0.0,0.0,0.0,0.0,0.0752,0.0154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.1254,0.0002
1996.0,0.0,0.0,0.0,0.0,0.0849,0.0192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.1122,0.0002
1996.0833,0.0,0.0,0.0,0.0,0.1014,0.0208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.1056,0.0002
1996.1667,0.0,0.0,0.0,0.0,0.1293,0.0187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.1053,0.0002
1996.25,0.0,0.0,0.0,0.0,0.1612,0.0167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.1014,0.0001
1996.3333,0.0,0.0,0.0,0.0,0.1967,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.094,0.0001
1996.4167,0.0,0.0,0.0,0.0,0.2355,0.0128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0833,0.0001
1996.5,0.0,0.0,0.0,0.0,0.2769,0.0109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0697,0.0001
1996.5833,0.0,0.0,0.0,0.0,0.3053,0.0092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0551,0.0001
1996.6667,0.0,0.0,0.0,0.0,0.2889,0.0076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0445,0.0001
1996.75,0.0,0.0,0.0,0.0,0.2712,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0355,0.0001
1996.8333,0.0,0.0,0.0,0.0,0.2525,0.0046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0281,0.0
1996.9167,0.0,0.0,0.0,0.0,0.2331,0.0034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0
1997.0,0.0,0.0,0.0,0.0,0.2135,0.0023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.0
1997.0833,0.0,0.0,0.0,0.0,0.2297,0.0019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0152,0.0
1997.1667,0.0,0.0,0.0,0.0,0.2463,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0133,0.0
1997.25,0.0,0.0,0.0,0.0,0.2631,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111,0.0
1997.3333,0.0,0.0,0.0,0.0,0.2803,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088,0.0
1997.4167,0.0,0.0,0.0,0.0,0.2993,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065,0.0
1997.5,0.0,0.0,0.0,0.0,0.3171,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056,0.0
1997.5833,0.0,0.0,0.0,0.0,0.3225,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047,0.0
1997.6667,0.0,0.0,0.0,0.0,0.3275,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037,0.0
1997.75,0.0,0.0,0.0,0.0,0.3325,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029,0.0
1997.8333,0.0,0.0,0.0,0.0,0.3375,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022,0.0
