virus_strain	serum_strain	serum_id	source	titer
DENV1/THAILAND/16007/1964	DENV1/PUERTO_RICO/BIDV852/2006	1	agm_1mo	341
DENV1/THAILAND/16007/1964	DENV2/VIETNAM/AC21/2003	1	agm_1mo	10
DENV1/THAILAND/16007/1964	DENV2/VIETNAM/AC20/2003	1	agm_1mo	10
DENV1/THAILAND/16007/1964	DENV2/NICARAGUA/BIDV533/2005	1	agm_1mo	11
DENV1/THAILAND/16007/1964	DENV3/FIJI/29472/1992	1	agm_1mo	17
DENV1/THAILAND/16007/1964	DENV3/VIETNAM/BIDV1817/2007	1	agm_1mo	10
DENV1/THAILAND/16007/1964	DENV1/MYANMAR/61117/2005	1	agm_1mo	577
DENV1/THAILAND/16007/1964	DENV2/CAMBODIA/D2T0601085/2009	1	agm_1mo	13
DENV1/THAILAND/16007/1964	DENV3/PUERTO_RICO/S228762/1963	1	agm_1mo	10
DENV1/THAILAND/16007/1964	DENV3/CAMBODIA/AC23/2011	1	agm_1mo	14
DENV1/VENEZUELA/OBT1298/2000	DENV1/VIETNAM/BIDV1937/2008	1	agm_1mo	46
DENV1/VENEZUELA/OBT1298/2000	DENV1/PUERTO_RICO/BIDV852/2006	1	agm_1mo	102
DENV1/VENEZUELA/OBT1298/2000	DENV2/VIETNAM/AC20/2003	1	agm_1mo	11
DENV1/VENEZUELA/OBT1298/2000	DENV2/NICARAGUA/BIDV533/2005	1	agm_1mo	12
DENV1/VENEZUELA/OBT1298/2000	DENV1/PERU/IQT6152/2000	1	agm_1mo	12
DENV1/VENEZUELA/OBT1298/2000	DENV1/MYANMAR/61117/2005	1	agm_1mo	43
DENV1/VIETNAM/BIDV1937/2008	DENV1/VIETNAM/BIDV1937/2008	1	agm_1mo	98
DENV1/VIETNAM/BIDV1937/2008	DENV1/PUERTO_RICO/BIDV852/2006	1	agm_1mo	11
DENV1/VIETNAM/BIDV1937/2008	DENV1/PERU/IQT6152/2000	1	agm_1mo	17
DENV1/VIETNAM/BIDV1937/2008	DENV1/CAMBODIA/BIDV1991/2003	1	agm_1mo	11
DENV1/VIETNAM/BIDV1937/2008	DENV1/MYANMAR/61117/2005	1	agm_1mo	17
DENV2/BRAZIL/BR161/2004	DENV2/VIETNAM/AC21/2003	1	agm_1mo	26
DENV2/BRAZIL/BR161/2004	DENV2/VIETNAM/AC20/2003	1	agm_1mo	23
DENV2/BRAZIL/BR161/2004	DENV2/NICARAGUA/BIDV571/2006	1	agm_1mo	14
DENV2/BRAZIL/BR161/2004	DENV2/PERU/IQT2913/1996	1	agm_1mo	32
DENV2/BRAZIL/BR161/2004	DENV2/VIETNAM/BIDV735/2006	1	agm_1mo	30
DENV2/BRAZIL/BR161/2004	DENV2/MALAYSIA/DKD811/2008	1	agm_1mo	18
DENV2/CAMBODIA/D2T0601085/2009	DENV2/VIETNAM/AC21/2003	1	agm_1mo	13
DENV2/CAMBODIA/D2T0601085/2009	DENV2/VIETNAM/AC20/2003	1	agm_1mo	29
DENV2/CAMBODIA/D2T0601085/2009	DENV2/NICARAGUA/BIDV533/2005	1	agm_1mo	15
DENV2/CAMBODIA/D2T0601085/2009	DENV2/NICARAGUA/BIDV571/2006	1	agm_1mo	38
DENV2/CAMBODIA/D2T0601085/2009	DENV2/PERU/IQT2913/1996	1	agm_1mo	12
DENV2/CAMBODIA/D2T0601085/2009	DENV2/VIETNAM/BIDV735/2006	1	agm_1mo	26
DENV2/CAMBODIA/D2T0601085/2009	DENV2/MALAYSIA/DKD811/2008	1	agm_1mo	17
DENV2/CAMBODIA/D2T0601085/2009	DENV1/BOLIVIA/FSB3363/2010	1	agm_1mo	14
DENV2/CAMBODIA/D2T0601085/2009	DENV1/VENEZUELA/OBT1298/2000	1	agm_1mo	11
DENV2/CAMBODIA/D2T0601085/2009	DENV1/MYANMAR/61117/2005	1	agm_1mo	11
DENV2/CAMBODIA/D2T0601085/2009	DENV2/SENEGAL/0674/1970	1	agm_1mo	11
DENV2/CAMBODIA/D2T0601085/2009	DENV2/VIETNAM/BIDV735/2006	2	agm_1mo	11
DENV2/CAMBODIA/BIDV3924/2008	DENV2/VIETNAM/AC21/2003	1	agm_1mo	41
DENV2/CAMBODIA/BIDV3924/2008	DENV2/VIETNAM/AC20/2003	1	agm_1mo	63
DENV2/CAMBODIA/BIDV3924/2008	DENV2/NICARAGUA/BIDV533/2005	1	agm_1mo	17
DENV2/CAMBODIA/BIDV3924/2008	DENV2/NICARAGUA/BIDV571/2006	1	agm_1mo	23
DENV2/CAMBODIA/BIDV3924/2008	DENV2/PERU/IQT2913/1996	1	agm_1mo	23
DENV2/CAMBODIA/BIDV3924/2008	DENV2/VIETNAM/BIDV735/2006	1	agm_1mo	55
DENV2/CAMBODIA/BIDV3924/2008	DENV2/MALAYSIA/DKD811/2008	1	agm_1mo	30
DENV2/CAMBODIA/BIDV3924/2008	DENV1/PERU/IQT6152/2000	1	agm_1mo	13
DENV2/CAMBODIA/BIDV4265/2007	DENV2/VIETNAM/AC21/2003	1	agm_1mo	18
DENV2/CAMBODIA/BIDV4265/2007	DENV2/VIETNAM/AC20/2003	1	agm_1mo	30
DENV2/CAMBODIA/BIDV4265/2007	DENV2/NICARAGUA/BIDV533/2005	1	agm_1mo	12
DENV2/CAMBODIA/BIDV4265/2007	DENV2/NICARAGUA/BIDV571/2006	1	agm_1mo	19
DENV2/CAMBODIA/BIDV4265/2007	DENV2/PERU/IQT2913/1996	1	agm_1mo	20
DENV2/CAMBODIA/BIDV4265/2007	DENV2/VIETNAM/BIDV735/2006	1	agm_1mo	22
DENV2/CAMBODIA/BIDV4265/2007	DENV2/MALAYSIA/DKD811/2008	1	agm_1mo	16
DENV2/GUYANA/08221/2000	DENV2/VIETNAM/AC21/2003	1	agm_1mo	22
DENV2/GUYANA/08221/2000	DENV2/VIETNAM/AC20/2003	1	agm_1mo	43
DENV2/GUYANA/08221/2000	DENV2/NICARAGUA/BIDV571/2006	1	agm_1mo	13
DENV2/GUYANA/08221/2000	DENV2/PERU/IQT2913/1996	1	agm_1mo	23
DENV2/GUYANA/08221/2000	DENV2/VIETNAM/BIDV735/2006	1	agm_1mo	24
DENV2/GUYANA/08221/2000	DENV2/MALAYSIA/DKD811/2008	1	agm_1mo	20
DENV2/GUYANA/08221/2000	DENV1/BOLIVIA/FSB3363/2010	1	agm_1mo	12
DENV2/GUYANA/08221/2000	DENV1/VENEZUELA/OBT1298/2000	1	agm_1mo	12
DENV2/GUYANA/08221/2000	DENV1/MYANMAR/61117/2005	1	agm_1mo	11
DENV2/GUYANA/08221/2000	DENV2/VIETNAM/AC21/2003	2	agm_1mo	14
DENV2/GUYANA/08221/2000	DENV2/CAMBODIA/D2T0601085/2009	1	agm_1mo	22
DENV2/GUYANA/08221/2000	DENV2/SENEGAL/0674/1970	1	agm_1mo	17
DENV2/GUYANA/08221/2000	DENV2/VIETNAM/BIDV735/2006	2	agm_1mo	40
DENV2/GUYANA/08221/2000	DENV3/NICARAGUA/BIDV4753/2009	1	agm_1mo	17
DENV2/GUYANA/08221/2000	DENV3/PUERTO_RICO/S228762/1963	1	agm_1mo	11
DENV2/GUYANA/08221/2000	DENV3/PUERTO_RICO/429965/2006	1	agm_1mo	18
DENV2/GUYANA/08221/2000	DENV4/CAMBODIA/NA/2010	1	agm_1mo	17
DENV2/GUYANA/08221/2000	DENV4/MALAYSIA/P731120/1973	1	agm_1mo	20
DENV2/GUYANA/08221/2000	DENV4/CAMBODIA/AC33/2011	1	agm_1mo	19
DENV2/INDIA/742295/1974	DENV2/VIETNAM/AC21/2003	1	agm_1mo	23
DENV2/INDIA/742295/1974	DENV2/VIETNAM/AC20/2003	1	agm_1mo	41
DENV2/INDIA/742295/1974	DENV2/NICARAGUA/BIDV533/2005	1	agm_1mo	13
DENV2/INDIA/742295/1974	DENV2/NICARAGUA/BIDV571/2006	1	agm_1mo	19
DENV2/INDIA/742295/1974	DENV2/PERU/IQT2913/1996	1	agm_1mo	18
DENV2/INDIA/742295/1974	DENV2/VIETNAM/BIDV735/2006	1	agm_1mo	29
DENV2/INDIA/742295/1974	DENV2/MALAYSIA/DKD811/2008	1	agm_1mo	15
DENV2/INDIA/742295/1974	DENV1/PERU/IQT6152/2000	1	agm_1mo	10
DENV2/INDIA/742295/1974	DENV2/SENEGAL/0674/1970	1	agm_1mo	11
DENV2/INDIA/742295/1974	DENV2/VIETNAM/BIDV735/2006	2	agm_1mo	56
DENV2/INDIA/742295/1974	DENV4/CAMBODIA/AC33/2011	1	agm_1mo	10
DENV2/INDIA/742295/1974	DENV4/NICARAGUA/703/1999	1	agm_1mo	11
DENV2/MALAYSIA/DKD811/2008	DENV1/VIETNAM/BIDV1937/2008	1	agm_1mo	11
DENV2/MALAYSIA/DKD811/2008	DENV1/PUERTO_RICO/BIDV852/2006	1	agm_1mo	19
DENV2/MALAYSIA/DKD811/2008	DENV2/VIETNAM/AC21/2003	1	agm_1mo	94
DENV2/MALAYSIA/DKD811/2008	DENV2/VIETNAM/AC20/2003	1	agm_1mo	127
DENV2/MALAYSIA/DKD811/2008	DENV2/NICARAGUA/BIDV533/2005	1	agm_1mo	27
DENV2/MALAYSIA/DKD811/2008	DENV2/NICARAGUA/BIDV571/2006	1	agm_1mo	47
DENV2/MALAYSIA/DKD811/2008	DENV2/PERU/IQT2913/1996	1	agm_1mo	133
DENV2/MALAYSIA/DKD811/2008	DENV2/VIETNAM/BIDV735/2006	1	agm_1mo	56
DENV2/MALAYSIA/DKD811/2008	DENV2/MALAYSIA/DKD811/2008	1	agm_1mo	105
DENV2/MALAYSIA/DKD811/2008	DENV4/INDONESIA/AC36/1973	1	agm_1mo	18
DENV2/MALAYSIA/DKD811/2008	DENV2/CAMBODIA/D2T0601085/2009	1	agm_1mo	17
DENV2/PAPUANEWGUINEA/NEWGUINEAC/1944	DENV2/VIETNAM/AC21/2003	1	agm_1mo	109
DENV2/PAPUANEWGUINEA/NEWGUINEAC/1944	DENV2/VIETNAM/AC20/2003	1	agm_1mo	143
DENV2/PAPUANEWGUINEA/NEWGUINEAC/1944	DENV2/NICARAGUA/BIDV533/2005	1	agm_1mo	78
DENV2/PAPUANEWGUINEA/NEWGUINEAC/1944	DENV2/NICARAGUA/BIDV571/2006	1	agm_1mo	50
DENV2/PAPUANEWGUINEA/NEWGUINEAC/1944	DENV2/PERU/IQT2913/1996	1	agm_1mo	50
DENV2/PAPUANEWGUINEA/NEWGUINEAC/1944	DENV2/VIETNAM/BIDV735/2006	1	agm_1mo	103
DENV2/PAPUANEWGUINEA/NEWGUINEAC/1944	DENV2/MALAYSIA/DKD811/2008	1	agm_1mo	98
DENV2/PAPUANEWGUINEA/NEWGUINEAC/1944	DENV3/FIJI/29472/1992	1	agm_1mo	15
DENV2/PAPUANEWGUINEA/NEWGUINEAC/1944	DENV3/VIETNAM/BIDV1329/2006	1	agm_1mo	14
DENV2/PAPUANEWGUINEA/NEWGUINEAC/1944	DENV3/VIETNAM/BIDV1817/2007	1	agm_1mo	19
DENV2/PAPUANEWGUINEA/NEWGUINEAC/1944	DENV4/PUERTO_RICO/BIDV2446/1999	1	agm_1mo	14
DENV2/NICARAGUA/BIDV533/2005	DENV2/VIETNAM/AC21/2003	1	agm_1mo	198
DENV2/NICARAGUA/BIDV533/2005	DENV2/VIETNAM/AC20/2003	1	agm_1mo	190
DENV2/NICARAGUA/BIDV533/2005	DENV2/NICARAGUA/BIDV533/2005	1	agm_1mo	36
DENV2/NICARAGUA/BIDV533/2005	DENV2/NICARAGUA/BIDV571/2006	1	agm_1mo	49
DENV2/NICARAGUA/BIDV533/2005	DENV2/PERU/IQT2913/1996	1	agm_1mo	75
DENV2/NICARAGUA/BIDV533/2005	DENV2/VIETNAM/BIDV735/2006	1	agm_1mo	109
DENV2/NICARAGUA/BIDV533/2005	DENV2/MALAYSIA/DKD811/2008	1	agm_1mo	79
DENV2/NICARAGUA/BIDV533/2005	DENV2/CAMBODIA/D2T0601085/2009	1	agm_1mo	21
DENV2/NICARAGUA/BIDV533/2005	DENV2/SENEGAL/0674/1970	1	agm_1mo	17
DENV2/NICARAGUA/BIDV533/2005	DENV2/VIETNAM/BIDV735/2006	2	agm_1mo	13
DENV2/NICARAGUA/BIDV533/2005	DENV3/MYANMAR/80931/2008	1	agm_1mo	11
DENV2/NICARAGUA/BIDV571/2006	DENV2/VIETNAM/AC21/2003	1	agm_1mo	41
DENV2/NICARAGUA/BIDV571/2006	DENV2/VIETNAM/AC20/2003	1	agm_1mo	41
DENV2/NICARAGUA/BIDV571/2006	DENV2/NICARAGUA/BIDV533/2005	1	agm_1mo	12
DENV2/NICARAGUA/BIDV571/2006	DENV2/NICARAGUA/BIDV571/2006	1	agm_1mo	20
DENV2/NICARAGUA/BIDV571/2006	DENV2/PERU/IQT2913/1996	1	agm_1mo	25
DENV2/NICARAGUA/BIDV571/2006	DENV2/VIETNAM/BIDV735/2006	1	agm_1mo	34
DENV2/NICARAGUA/BIDV571/2006	DENV2/MALAYSIA/DKD811/2008	1	agm_1mo	42
DENV2/NICARAGUA/BIDV571/2006	DENV3/VIETNAM/BIDV1817/2007	1	agm_1mo	10
DENV2/NICARAGUA/BIDV571/2006	DENV2/VIETNAM/BIDV735/2006	2	agm_1mo	21
DENV2/PERU/IQT2913/1996	DENV1/VIETNAM/BIDV1937/2008	1	agm_1mo	11
DENV2/PERU/IQT2913/1996	DENV2/VIETNAM/AC21/2003	1	agm_1mo	120
DENV2/PERU/IQT2913/1996	DENV2/VIETNAM/AC20/2003	1	agm_1mo	138
DENV2/PERU/IQT2913/1996	DENV2/NICARAGUA/BIDV533/2005	1	agm_1mo	49
DENV2/PERU/IQT2913/1996	DENV2/NICARAGUA/BIDV571/2006	1	agm_1mo	69
DENV2/PERU/IQT2913/1996	DENV2/PERU/IQT2913/1996	1	agm_1mo	45
DENV2/PERU/IQT2913/1996	DENV2/VIETNAM/BIDV735/2006	1	agm_1mo	68
DENV2/PERU/IQT2913/1996	DENV2/MALAYSIA/DKD811/2008	1	agm_1mo	55
DENV2/PERU/IQT2913/1996	DENV3/FIJI/29472/1992	1	agm_1mo	19
DENV2/PERU/IQT2913/1996	DENV3/VIETNAM/BIDV1329/2006	1	agm_1mo	11
DENV2/PERU/IQT2913/1996	DENV3/VIETNAM/BIDV1817/2007	1	agm_1mo	14
DENV2/PERU/IQT2913/1996	DENV1/VENEZUELA/OBT1298/2000	1	agm_1mo	12
DENV2/PERU/IQT2913/1996	DENV2/CAMBODIA/D2T0601085/2009	1	agm_1mo	40
DENV2/PERU/IQT2913/1996	DENV2/SENEGAL/0674/1970	1	agm_1mo	21
DENV2/PERU/IQT2913/1996	DENV2/VIETNAM/BIDV735/2006	2	agm_1mo	36
DENV2/PERU/IQT2913/1996	DENV3/CAMBODIA/AC23/2011	1	agm_1mo	12
DENV2/SENEGAL/0674/1970	DENV1/PERU/IQT6152/2000	1	agm_1mo	14
DENV2/SENEGAL/0674/1970	DENV1/CAMBODIA/BIDV1991/2003	1	agm_1mo	21
DENV2/SENEGAL/0674/1970	DENV1/BOLIVIA/FSB3363/2010	1	agm_1mo	11
DENV2/SENEGAL/0674/1970	DENV1/VENEZUELA/OBT1298/2000	1	agm_1mo	11
DENV2/SENEGAL/0674/1970	DENV1/MYANMAR/61117/2005	1	agm_1mo	77
DENV2/SENEGAL/0674/1970	DENV2/CAMBODIA/D2T0601085/2009	1	agm_1mo	82
DENV2/SENEGAL/0674/1970	DENV2/SENEGAL/0674/1970	1	agm_1mo	56
DENV2/SENEGAL/0674/1970	DENV2/VIETNAM/BIDV735/2006	2	agm_1mo	94
DENV2/SENEGAL/0674/1970	DENV3/NICARAGUA/BIDV4753/2009	1	agm_1mo	23
DENV2/SENEGAL/0674/1970	DENV3/PUERTO_RICO/S228762/1963	1	agm_1mo	45
DENV2/SENEGAL/0674/1970	DENV3/CAMBODIA/AC23/2011	1	agm_1mo	70
DENV2/SENEGAL/0674/1970	DENV3/PUERTO_RICO/429965/2006	1	agm_1mo	19
DENV2/SENEGAL/0674/1970	DENV3/MYANMAR/80931/2008	1	agm_1mo	12
DENV2/SENEGAL/0674/1970	DENV4/CAMBODIA/NA/2010	1	agm_1mo	10
DENV2/SENEGAL/0674/1970	DENV4/CAMBODIA/AC33/2011	1	agm_1mo	15
DENV2/SENEGAL/0674/1970	DENV4/BRAZIL/NA/2012	1	agm_1mo	10
DENV2/TONGA/DELTA30/1974	DENV2/VIETNAM/AC21/2003	1	agm_1mo	120
DENV2/TONGA/DELTA30/1974	DENV2/VIETNAM/AC20/2003	1	agm_1mo	89
DENV2/TONGA/DELTA30/1974	DENV2/NICARAGUA/BIDV533/2005	1	agm_1mo	17
DENV2/TONGA/DELTA30/1974	DENV2/NICARAGUA/BIDV571/2006	1	agm_1mo	27
DENV2/TONGA/DELTA30/1974	DENV2/PERU/IQT2913/1996	1	agm_1mo	43
DENV2/TONGA/DELTA30/1974	DENV2/VIETNAM/BIDV735/2006	1	agm_1mo	36
DENV2/TONGA/DELTA30/1974	DENV2/MALAYSIA/DKD811/2008	1	agm_1mo	46
DENV2/TONGA/DELTA30/1974	DENV3/FIJI/29472/1992	1	agm_1mo	10
DENV2/TONGA/DELTA30/1974	DENV1/PERU/IQT6152/2000	1	agm_1mo	12
DENV2/TONGA/DELTA30/1974	DENV1/BOLIVIA/FSB3363/2010	1	agm_1mo	11
DENV2/TONGA/DELTA30/1974	DENV1/MYANMAR/61117/2005	1	agm_1mo	24
DENV2/TONGA/DELTA30/1974	DENV2/CAMBODIA/D2T0601085/2009	1	agm_1mo	35
DENV2/TONGA/DELTA30/1974	DENV2/SENEGAL/0674/1970	1	agm_1mo	22
DENV2/TONGA/DELTA30/1974	DENV2/VIETNAM/BIDV735/2006	2	agm_1mo	25
DENV2/TONGA/DELTA30/1974	DENV3/NICARAGUA/BIDV4753/2009	1	agm_1mo	11
DENV2/TONGA/DELTA30/1974	DENV3/PUERTO_RICO/S228762/1963	1	agm_1mo	11
DENV2/TONGA/DELTA30/1974	DENV3/CAMBODIA/AC23/2011	1	agm_1mo	11
DENV2/TONGA/DELTA30/1974	DENV3/PUERTO_RICO/429965/2006	1	agm_1mo	11
DENV2/TONGA/DELTA30/1974	DENV3/MYANMAR/80931/2008	1	agm_1mo	11
DENV2/TONGA/DELTA30/1974	DENV4/CAMBODIA/AC33/2011	1	agm_1mo	16
DENV2/VIETNAM/BIDV735/2006	DENV1/VIETNAM/BIDV1937/2008	1	agm_1mo	23
DENV2/VIETNAM/BIDV735/2006	DENV2/VIETNAM/AC21/2003	1	agm_1mo	327
DENV2/VIETNAM/BIDV735/2006	DENV2/VIETNAM/AC20/2003	1	agm_1mo	294
DENV2/VIETNAM/BIDV735/2006	DENV2/NICARAGUA/BIDV533/2005	1	agm_1mo	130
DENV2/VIETNAM/BIDV735/2006	DENV2/NICARAGUA/BIDV571/2006	1	agm_1mo	133
DENV2/VIETNAM/BIDV735/2006	DENV2/PERU/IQT2913/1996	1	agm_1mo	267
DENV2/VIETNAM/BIDV735/2006	DENV2/VIETNAM/BIDV735/2006	1	agm_1mo	299
DENV2/VIETNAM/BIDV735/2006	DENV2/MALAYSIA/DKD811/2008	1	agm_1mo	305
DENV2/VIETNAM/BIDV735/2006	DENV3/FIJI/29472/1992	1	agm_1mo	42
DENV2/VIETNAM/BIDV735/2006	DENV3/VIETNAM/BIDV1329/2006	1	agm_1mo	27
DENV2/VIETNAM/BIDV735/2006	DENV3/VIETNAM/BIDV1817/2007	1	agm_1mo	26
DENV2/VIETNAM/BIDV735/2006	DENV4/PUERTO_RICO/BIDV2446/1999	1	agm_1mo	12
DENV2/VIETNAM/BIDV735/2006	DENV4/INDONESIA/AC36/1973	1	agm_1mo	51
DENV2/VIETNAM/AC21/2003	DENV1/VIETNAM/BIDV1937/2008	1	agm_1mo	16
DENV2/VIETNAM/AC21/2003	DENV1/PUERTO_RICO/BIDV852/2006	1	agm_1mo	52
DENV2/VIETNAM/AC21/2003	DENV2/VIETNAM/AC21/2003	1	agm_1mo	13082
DENV2/VIETNAM/AC21/2003	DENV2/VIETNAM/AC20/2003	1	agm_1mo	618
DENV2/VIETNAM/AC21/2003	DENV2/NICARAGUA/BIDV533/2005	1	agm_1mo	290
DENV2/VIETNAM/AC21/2003	DENV2/NICARAGUA/BIDV571/2006	1	agm_1mo	223
DENV2/VIETNAM/AC21/2003	DENV2/PERU/IQT2913/1996	1	agm_1mo	157
DENV2/VIETNAM/AC21/2003	DENV2/VIETNAM/BIDV735/2006	1	agm_1mo	569
DENV2/VIETNAM/AC21/2003	DENV2/MALAYSIA/DKD811/2008	1	agm_1mo	121
DENV2/VIETNAM/AC21/2003	DENV3/FIJI/29472/1992	1	agm_1mo	16
DENV2/VIETNAM/AC21/2003	DENV3/VIETNAM/BIDV1329/2006	1	agm_1mo	10
DENV2/VIETNAM/AC21/2003	DENV3/VIETNAM/BIDV1817/2007	1	agm_1mo	10
DENV2/VIETNAM/AC21/2003	DENV4/PUERTO_RICO/BIDV2446/1999	1	agm_1mo	10
DENV2/VIETNAM/AC21/2003	DENV1/PERU/IQT6152/2000	1	agm_1mo	11
DENV2/VIETNAM/AC21/2003	DENV1/VENEZUELA/OBT1298/2000	1	agm_1mo	14
DENV2/VIETNAM/AC21/2003	DENV1/MYANMAR/61117/2005	1	agm_1mo	16
DENV2/VIETNAM/AC21/2003	DENV2/VIETNAM/AC21/2003	2	agm_1mo	20
DENV2/VIETNAM/AC21/2003	DENV2/CAMBODIA/D2T0601085/2009	1	agm_1mo	86
DENV2/VIETNAM/AC21/2003	DENV2/SENEGAL/0674/1970	1	agm_1mo	25
DENV2/VIETNAM/AC21/2003	DENV2/VIETNAM/BIDV735/2006	2	agm_1mo	523
DENV2/VIETNAM/AC21/2003	DENV3/NICARAGUA/BIDV4753/2009	1	agm_1mo	24
DENV2/VIETNAM/AC21/2003	DENV3/CAMBODIA/AC23/2011	1	agm_1mo	13
DENV2/VIETNAM/AC21/2003	DENV3/PUERTO_RICO/429965/2006	1	agm_1mo	14
DENV2/VIETNAM/AC21/2003	DENV3/MYANMAR/80931/2008	1	agm_1mo	16
DENV2/VIETNAM/AC21/2003	DENV4/MALAYSIA/P731120/1973	1	agm_1mo	17
DENV2/VIETNAM/AC21/2003	DENV4/MYANMAR/81087/2008	1	agm_1mo	10
DENV2/VIETNAM/AC20/2003	DENV1/VIETNAM/BIDV1937/2008	1	agm_1mo	14
DENV2/VIETNAM/AC20/2003	DENV2/VIETNAM/AC21/2003	1	agm_1mo	76
DENV2/VIETNAM/AC20/2003	DENV2/VIETNAM/AC20/2003	1	agm_1mo	120
DENV2/VIETNAM/AC20/2003	DENV2/NICARAGUA/BIDV533/2005	1	agm_1mo	26
DENV2/VIETNAM/AC20/2003	DENV2/NICARAGUA/BIDV571/2006	1	agm_1mo	41
DENV2/VIETNAM/AC20/2003	DENV2/PERU/IQT2913/1996	1	agm_1mo	31
DENV2/VIETNAM/AC20/2003	DENV2/VIETNAM/BIDV735/2006	1	agm_1mo	91
DENV2/VIETNAM/AC20/2003	DENV2/MALAYSIA/DKD811/2008	1	agm_1mo	31
DENV2/VIETNAM/AC20/2003	DENV3/FIJI/29472/1992	1	agm_1mo	12
DENV2/VIETNAM/AC20/2003	DENV3/VIETNAM/BIDV1329/2006	1	agm_1mo	12
DENV2/VIETNAM/AC20/2003	DENV3/VIETNAM/BIDV1817/2007	1	agm_1mo	12
DENV2/VIETNAM/AC20/2003	DENV2/CAMBODIA/D2T0601085/2009	1	agm_1mo	11
DENV2/VIETNAM/AC20/2003	DENV2/VIETNAM/BIDV735/2006	2	agm_1mo	24
DENV3/MYANMAR/80931/2008	DENV1/VIETNAM/BIDV1937/2008	1	agm_1mo	10
DENV3/MYANMAR/80931/2008	DENV2/VIETNAM/AC20/2003	1	agm_1mo	11
DENV3/MYANMAR/80931/2008	DENV3/FIJI/29472/1992	1	agm_1mo	175
DENV3/MYANMAR/80931/2008	DENV3/VIETNAM/BIDV1329/2006	1	agm_1mo	49
DENV3/MYANMAR/80931/2008	DENV3/VIETNAM/BIDV1817/2007	1	agm_1mo	91
DENV3/MYANMAR/80931/2008	DENV4/INDONESIA/AC36/1973	1	agm_1mo	10
DENV3/CAMBODIA/AC23/2011	DENV1/VIETNAM/BIDV1937/2008	1	agm_1mo	15
DENV3/CAMBODIA/AC23/2011	DENV3/FIJI/29472/1992	1	agm_1mo	52
DENV3/CAMBODIA/AC23/2011	DENV3/VIETNAM/BIDV1329/2006	1	agm_1mo	35
DENV3/CAMBODIA/AC23/2011	DENV3/VIETNAM/BIDV1817/2007	1	agm_1mo	56
DENV3/CAMBODIA/AC23/2011	DENV4/PUERTO_RICO/BIDV2446/1999	1	agm_1mo	11
DENV3/CAMBODIA/AC23/2011	DENV3/NICARAGUA/BIDV4753/2009	1	agm_1mo	29
DENV3/CAMBODIA/AC23/2011	DENV3/CAMBODIA/AC23/2011	1	agm_1mo	56
DENV3/CAMBODIA/AC23/2011	DENV3/PUERTO_RICO/429965/2006	1	agm_1mo	19
DENV3/FIJI/29472/1992	DENV3/FIJI/29472/1992	1	agm_1mo	95
DENV3/FIJI/29472/1992	DENV3/VIETNAM/BIDV1329/2006	1	agm_1mo	47
DENV3/FIJI/29472/1992	DENV3/VIETNAM/BIDV1817/2007	1	agm_1mo	49
DENV3/FIJI/29472/1992	DENV1/MYANMAR/61117/2005	1	agm_1mo	12
DENV3/FIJI/29472/1992	DENV3/CAMBODIA/AC23/2011	1	agm_1mo	43
DENV3/FIJI/29472/1992	DENV3/PUERTO_RICO/429965/2006	1	agm_1mo	24
DENV3/FIJI/29472/1992	DENV3/MYANMAR/80931/2008	1	agm_1mo	19
DENV3/NICARAGUA/BIDV4753/2009	DENV3/FIJI/29472/1992	1	agm_1mo	179
DENV3/NICARAGUA/BIDV4753/2009	DENV3/VIETNAM/BIDV1329/2006	1	agm_1mo	62
DENV3/NICARAGUA/BIDV4753/2009	DENV3/VIETNAM/BIDV1817/2007	1	agm_1mo	93
DENV3/NICARAGUA/BIDV4753/2009	DENV3/NICARAGUA/BIDV4753/2009	1	agm_1mo	17
DENV3/NICARAGUA/BIDV4753/2009	DENV3/CAMBODIA/AC23/2011	1	agm_1mo	27
DENV3/NICARAGUA/BIDV4753/2009	DENV4/NICARAGUA/703/1999	1	agm_1mo	10
DENV3/PUERTO_RICO/429965/2006	DENV1/VIETNAM/BIDV1937/2008	1	agm_1mo	15
DENV3/PUERTO_RICO/429965/2006	DENV2/VIETNAM/AC20/2003	1	agm_1mo	16
DENV3/PUERTO_RICO/429965/2006	DENV2/NICARAGUA/BIDV533/2005	1	agm_1mo	13
DENV3/PUERTO_RICO/429965/2006	DENV2/VIETNAM/BIDV735/2006	1	agm_1mo	13
DENV3/PUERTO_RICO/429965/2006	DENV3/FIJI/29472/1992	1	agm_1mo	186
DENV3/PUERTO_RICO/429965/2006	DENV3/VIETNAM/BIDV1329/2006	1	agm_1mo	78
DENV3/PUERTO_RICO/429965/2006	DENV3/VIETNAM/BIDV1817/2007	1	agm_1mo	133
DENV3/PUERTO_RICO/429965/2006	DENV1/BOLIVIA/FSB3363/2010	1	agm_1mo	10
DENV3/PUERTO_RICO/429965/2006	DENV3/NICARAGUA/BIDV4753/2009	1	agm_1mo	69
DENV3/PUERTO_RICO/429965/2006	DENV3/CAMBODIA/AC23/2011	1	agm_1mo	71
DENV3/PUERTO_RICO/429965/2006	DENV3/PUERTO_RICO/429965/2006	1	agm_1mo	50
DENV3/PUERTO_RICO/429965/2006	DENV3/MYANMAR/80931/2008	1	agm_1mo	19
DENV3/PUERTO_RICO/429965/2006	DENV4/MALAYSIA/P731120/1973	1	agm_1mo	11
